hpi_type,frequency,level,place_name,place_id,yr,period,index_nsa
traditional,quarterly,State,Utah,UT,1987,4,112.95
traditional,quarterly,State,Utah,UT,1988,1,113.05
traditional,quarterly,State,Utah,UT,1988,2,114.06
traditional,quarterly,State,Utah,UT,1988,3,112.5
traditional,quarterly,State,Utah,UT,1988,4,112.69
traditional,quarterly,State,Utah,UT,1989,1,113.45
traditional,quarterly,State,Utah,UT,1989,2,113.7
traditional,quarterly,State,Utah,UT,1989,3,115.78
traditional,quarterly,State,Utah,UT,1989,4,115.86
traditional,quarterly,State,Utah,UT,1990,1,116.83
traditional,quarterly,State,Utah,UT,1990,2,118.25
traditional,quarterly,State,Utah,UT,1990,3,119.36
traditional,quarterly,State,Utah,UT,1990,4,119.25
traditional,quarterly,State,Utah,UT,1991,1,122.95
traditional,quarterly,State,Utah,UT,1991,2,125.07
traditional,quarterly,State,Utah,UT,1991,3,125.21
traditional,quarterly,State,Utah,UT,1991,4,128.06
traditional,quarterly,State,Utah,UT,1992,1,129.93
traditional,quarterly,State,Utah,UT,1992,2,132.01
traditional,quarterly,State,Utah,UT,1992,3,134.2
traditional,quarterly,State,Utah,UT,1992,4,137.73
traditional,quarterly,State,Utah,UT,1993,1,140.68
traditional,quarterly,State,Utah,UT,1993,2,145.16
traditional,quarterly,State,Utah,UT,1993,3,150.41
traditional,quarterly,State,Utah,UT,1993,4,155.99
traditional,quarterly,State,Utah,UT,1994,1,162.21
traditional,quarterly,State,Utah,UT,1994,2,171.37
traditional,quarterly,State,Utah,UT,1994,3,176.98
traditional,quarterly,State,Utah,UT,1994,4,180.19
traditional,quarterly,State,Utah,UT,1995,1,184.83
traditional,quarterly,State,Utah,UT,1995,2,190.05
traditional,quarterly,State,Utah,UT,1995,3,196.54
traditional,quarterly,State,Utah,UT,1995,4,200.64
traditional,quarterly,State,Utah,UT,1996,1,205.29
traditional,quarterly,State,Utah,UT,1996,2,207.6
traditional,quarterly,State,Utah,UT,1996,3,211.22
traditional,quarterly,State,Utah,UT,1996,4,214.84
traditional,quarterly,State,Utah,UT,1997,1,218.46
traditional,quarterly,State,Utah,UT,1997,2,219.64
traditional,quarterly,State,Utah,UT,1997,3,223.99
traditional,quarterly,State,Utah,UT,1997,4,227.91
traditional,quarterly,State,Utah,UT,1998,1,230.55
traditional,quarterly,State,Utah,UT,1998,2,232.72
traditional,quarterly,State,Utah,UT,1998,3,234.97
traditional,quarterly,State,Utah,UT,1998,4,237.2
traditional,quarterly,State,Utah,UT,1999,1,238.61
traditional,quarterly,State,Utah,UT,1999,2,237.45
traditional,quarterly,State,Utah,UT,1999,3,234.8
traditional,quarterly,State,Utah,UT,1999,4,235.71
traditional,quarterly,State,Utah,UT,2000,1,236.86
traditional,quarterly,State,Utah,UT,2000,2,236.87
traditional,quarterly,State,Utah,UT,2000,3,239.4
traditional,quarterly,State,Utah,UT,2000,4,242.8
traditional,quarterly,State,Utah,UT,2001,1,248.22
traditional,quarterly,State,Utah,UT,2001,2,248.82
traditional,quarterly,State,Utah,UT,2001,3,248.96
traditional,quarterly,State,Utah,UT,2001,4,251.6
traditional,quarterly,State,Utah,UT,2002,1,251.14
traditional,quarterly,State,Utah,UT,2002,2,250.71
traditional,quarterly,State,Utah,UT,2002,3,253.84
traditional,quarterly,State,Utah,UT,2002,4,255.12
traditional,quarterly,State,Utah,UT,2003,1,255.79
traditional,quarterly,State,Utah,UT,2003,2,256.71
traditional,quarterly,State,Utah,UT,2003,3,257.46
traditional,quarterly,State,Utah,UT,2003,4,257.59
traditional,quarterly,State,Utah,UT,2004,1,260.13
traditional,quarterly,State,Utah,UT,2004,2,262.5
traditional,quarterly,State,Utah,UT,2004,3,265.91
traditional,quarterly,State,Utah,UT,2004,4,270.85
traditional,quarterly,State,Utah,UT,2005,1,275.86
traditional,quarterly,State,Utah,UT,2005,2,284.69
traditional,quarterly,State,Utah,UT,2005,3,295.09
traditional,quarterly,State,Utah,UT,2005,4,304.99
traditional,quarterly,State,Utah,UT,2006,1,315.31
traditional,quarterly,State,Utah,UT,2006,2,328.89
traditional,quarterly,State,Utah,UT,2006,3,343.32
traditional,quarterly,State,Utah,UT,2006,4,356.58
traditional,quarterly,State,Utah,UT,2007,1,367.17
traditional,quarterly,State,Utah,UT,2007,2,376.38
traditional,quarterly,State,Utah,UT,2007,3,380.84
traditional,quarterly,State,Utah,UT,2007,4,383.78
traditional,quarterly,State,Utah,UT,2008,1,382.62
traditional,quarterly,State,Utah,UT,2008,2,376.44
traditional,quarterly,State,Utah,UT,2008,3,364.86
traditional,quarterly,State,Utah,UT,2008,4,364.21
traditional,quarterly,State,Utah,UT,2009,1,361.22
traditional,quarterly,State,Utah,UT,2009,2,347.28
traditional,quarterly,State,Utah,UT,2009,3,331.97
traditional,quarterly,State,Utah,UT,2009,4,328.41
traditional,quarterly,State,Utah,UT,2010,1,323.27
traditional,quarterly,State,Utah,UT,2010,2,318.34
traditional,quarterly,State,Utah,UT,2010,3,321.37
traditional,quarterly,State,Utah,UT,2010,4,319.77
traditional,quarterly,State,Utah,UT,2011,1,305.13
traditional,quarterly,State,Utah,UT,2011,2,299.42
traditional,quarterly,State,Utah,UT,2011,3,304.49
traditional,quarterly,State,Utah,UT,2011,4,305.59
traditional,quarterly,State,Utah,UT,2012,1,304.93
traditional,quarterly,State,Utah,UT,2012,2,303.41
traditional,quarterly,State,Utah,UT,2012,3,309.8
traditional,quarterly,State,Utah,UT,2012,4,314.92
traditional,quarterly,State,Utah,UT,2013,1,318.07
traditional,quarterly,State,Utah,UT,2013,2,327.45
traditional,quarterly,State,Utah,UT,2013,3,335.84
traditional,quarterly,State,Utah,UT,2013,4,340.17
traditional,quarterly,State,Utah,UT,2014,1,342.82
traditional,quarterly,State,Utah,UT,2014,2,349.74
traditional,quarterly,State,Utah,UT,2014,3,354.07
traditional,quarterly,State,Utah,UT,2014,4,358.3
traditional,quarterly,State,Utah,UT,2015,1,360.75
traditional,quarterly,State,Utah,UT,2015,2,368.29
traditional,quarterly,State,Utah,UT,2015,3,375.7
traditional,quarterly,State,Utah,UT,2015,4,381.22
traditional,quarterly,State,Virginia,VA,1975,1,69.85
traditional,quarterly,State,Virginia,VA,1975,2,66.28
traditional,quarterly,State,Virginia,VA,1975,3,67.31
traditional,quarterly,State,Virginia,VA,1975,4,67.61
traditional,quarterly,State,Virginia,VA,1976,1,69.1
traditional,quarterly,State,Virginia,VA,1976,2,68.4
traditional,quarterly,State,Virginia,VA,1976,3,70.27
traditional,quarterly,State,Virginia,VA,1976,4,71.6
traditional,quarterly,State,Virginia,VA,1977,1,73.05
traditional,quarterly,State,Virginia,VA,1977,2,74.83
traditional,quarterly,State,Virginia,VA,1977,3,77.21
traditional,quarterly,State,Virginia,VA,1977,4,78.8
traditional,quarterly,State,Virginia,VA,1978,1,80.13
traditional,quarterly,State,Virginia,VA,1978,2,83.55
traditional,quarterly,State,Virginia,VA,1978,3,85.92
traditional,quarterly,State,Virginia,VA,1978,4,89.14
traditional,quarterly,State,Virginia,VA,1979,1,89.59
traditional,quarterly,State,Virginia,VA,1979,2,91.57
traditional,quarterly,State,Virginia,VA,1979,3,94.52
traditional,quarterly,State,Virginia,VA,1979,4,95.46
traditional,quarterly,State,Virginia,VA,1980,1,100
traditional,quarterly,State,Virginia,VA,1980,2,100.77
traditional,quarterly,State,Virginia,VA,1980,3,103.95
traditional,quarterly,State,Virginia,VA,1980,4,103.8
traditional,quarterly,State,Virginia,VA,1981,1,105.89
traditional,quarterly,State,Virginia,VA,1981,2,104.99
traditional,quarterly,State,Virginia,VA,1981,3,105.81
traditional,quarterly,State,Virginia,VA,1981,4,109.3
traditional,quarterly,State,Virginia,VA,1982,1,107.58
traditional,quarterly,State,Virginia,VA,1982,2,107.9
traditional,quarterly,State,Virginia,VA,1982,3,103.93
traditional,quarterly,State,Virginia,VA,1982,4,113.09
traditional,quarterly,State,Virginia,VA,1983,1,115.08
traditional,quarterly,State,Virginia,VA,1983,2,117.92
traditional,quarterly,State,Virginia,VA,1983,3,118.34
traditional,quarterly,State,Virginia,VA,1983,4,118.28
traditional,quarterly,State,Virginia,VA,1984,1,121.12
traditional,quarterly,State,Virginia,VA,1984,2,122.81
traditional,quarterly,State,Virginia,VA,1984,3,124.71
traditional,quarterly,State,Virginia,VA,1984,4,124.2
traditional,quarterly,State,Virginia,VA,1985,1,127.05
traditional,quarterly,State,Virginia,VA,1985,2,129.26
traditional,quarterly,State,Virginia,VA,1985,3,131.11
traditional,quarterly,State,Virginia,VA,1985,4,131.95
traditional,quarterly,State,Virginia,VA,1986,1,134.23
traditional,quarterly,State,Virginia,VA,1986,2,136.63
traditional,quarterly,State,Virginia,VA,1986,3,139.62
traditional,quarterly,State,Virginia,VA,1986,4,141.97
traditional,quarterly,State,Virginia,VA,1987,1,145.05
traditional,quarterly,State,Virginia,VA,1987,2,148.98
traditional,quarterly,State,Virginia,VA,1987,3,156.13
traditional,quarterly,State,Virginia,VA,1987,4,159.74
traditional,quarterly,State,Virginia,VA,1988,1,164.3
traditional,quarterly,State,Virginia,VA,1988,2,169.89
traditional,quarterly,State,Virginia,VA,1988,3,173.82
traditional,quarterly,State,Virginia,VA,1988,4,177.35
traditional,quarterly,State,Virginia,VA,1989,1,180.43
traditional,quarterly,State,Virginia,VA,1989,2,184.38
traditional,quarterly,State,Virginia,VA,1989,3,186.94
traditional,quarterly,State,Virginia,VA,1989,4,188.36
traditional,quarterly,State,Virginia,VA,1990,1,188.32
traditional,quarterly,State,Virginia,VA,1990,2,188.56
traditional,quarterly,State,Virginia,VA,1990,3,188.01
traditional,quarterly,State,Virginia,VA,1990,4,185.92
traditional,quarterly,State,Virginia,VA,1991,1,187.09
traditional,quarterly,State,Virginia,VA,1991,2,187.81
traditional,quarterly,State,Virginia,VA,1991,3,186.37
traditional,quarterly,State,Virginia,VA,1991,4,189.8
traditional,quarterly,State,Virginia,VA,1992,1,191.04
traditional,quarterly,State,Virginia,VA,1992,2,189.28
traditional,quarterly,State,Virginia,VA,1992,3,191.75
traditional,quarterly,State,Virginia,VA,1992,4,192.33
traditional,quarterly,State,Virginia,VA,1993,1,191.86
traditional,quarterly,State,Virginia,VA,1993,2,193.01
traditional,quarterly,State,Virginia,VA,1993,3,193.42
traditional,quarterly,State,Virginia,VA,1993,4,194.46
traditional,quarterly,State,Virginia,VA,1994,1,194.93
traditional,quarterly,State,Virginia,VA,1994,2,194.57
traditional,quarterly,State,Virginia,VA,1994,3,194.37
traditional,quarterly,State,Virginia,VA,1994,4,194.16
traditional,quarterly,State,Virginia,VA,1995,1,193.57
traditional,quarterly,State,Virginia,VA,1995,2,196.31
traditional,quarterly,State,Virginia,VA,1995,3,198.64
traditional,quarterly,State,Virginia,VA,1995,4,199.35
traditional,quarterly,State,Virginia,VA,1996,1,201.69
traditional,quarterly,State,Virginia,VA,1996,2,201.12
traditional,quarterly,State,Virginia,VA,1996,3,200.23
traditional,quarterly,State,Virginia,VA,1996,4,201.99
traditional,quarterly,State,Virginia,VA,1997,1,203.22
traditional,quarterly,State,Virginia,VA,1997,2,203.76
traditional,quarterly,State,Virginia,VA,1997,3,205.93
traditional,quarterly,State,Virginia,VA,1997,4,208.03
traditional,quarterly,State,Virginia,VA,1998,1,209.85
traditional,quarterly,State,Virginia,VA,1998,2,210.79
traditional,quarterly,State,Virginia,VA,1998,3,212.25
traditional,quarterly,State,Virginia,VA,1998,4,214.3
traditional,quarterly,State,Virginia,VA,1999,1,216.38
traditional,quarterly,State,Virginia,VA,1999,2,218.98
traditional,quarterly,State,Virginia,VA,1999,3,222.68
traditional,quarterly,State,Virginia,VA,1999,4,225.63
traditional,quarterly,State,Virginia,VA,2000,1,229.47
traditional,quarterly,State,Virginia,VA,2000,2,234.14
traditional,quarterly,State,Virginia,VA,2000,3,238.19
traditional,quarterly,State,Virginia,VA,2000,4,242.36
traditional,quarterly,State,Virginia,VA,2001,1,248.31
traditional,quarterly,State,Virginia,VA,2001,2,254.08
traditional,quarterly,State,Virginia,VA,2001,3,259.74
traditional,quarterly,State,Virginia,VA,2001,4,263.35
traditional,quarterly,State,Virginia,VA,2002,1,268.62
traditional,quarterly,State,Virginia,VA,2002,2,276.09
traditional,quarterly,State,Virginia,VA,2002,3,283.08
traditional,quarterly,State,Virginia,VA,2002,4,287
traditional,quarterly,State,Virginia,VA,2003,1,291.33
traditional,quarterly,State,Virginia,VA,2003,2,296.1
traditional,quarterly,State,Virginia,VA,2003,3,303.12
traditional,quarterly,State,Virginia,VA,2003,4,315.46
traditional,quarterly,State,Virginia,VA,2004,1,323.44
traditional,quarterly,State,Virginia,VA,2004,2,335.84
traditional,quarterly,State,Virginia,VA,2004,3,357.29
traditional,quarterly,State,Virginia,VA,2004,4,369.59
traditional,quarterly,State,Virginia,VA,2005,1,384.33
traditional,quarterly,State,Virginia,VA,2005,2,406.17
traditional,quarterly,State,Virginia,VA,2005,3,425.4
traditional,quarterly,State,Virginia,VA,2005,4,437.24
traditional,quarterly,State,Virginia,VA,2006,1,447.42
traditional,quarterly,State,Virginia,VA,2006,2,455.5
traditional,quarterly,State,Virginia,VA,2006,3,458.5
traditional,quarterly,State,Virginia,VA,2006,4,464.87
traditional,quarterly,State,Virginia,VA,2007,1,466.65
traditional,quarterly,State,Virginia,VA,2007,2,467.77
traditional,quarterly,State,Virginia,VA,2007,3,462.11
traditional,quarterly,State,Virginia,VA,2007,4,460.87
traditional,quarterly,State,Virginia,VA,2008,1,458.62
traditional,quarterly,State,Virginia,VA,2008,2,445.9
traditional,quarterly,State,Virginia,VA,2008,3,433.66
traditional,quarterly,State,Virginia,VA,2008,4,430.25
traditional,quarterly,State,Virginia,VA,2009,1,432.02
traditional,quarterly,State,Virginia,VA,2009,2,421.01
traditional,quarterly,State,Virginia,VA,2009,3,411.3
traditional,quarterly,State,Virginia,VA,2009,4,408.4
traditional,quarterly,State,Virginia,VA,2010,1,402.69
traditional,quarterly,State,Virginia,VA,2010,2,400.43
traditional,quarterly,State,Virginia,VA,2010,3,404.51
traditional,quarterly,State,Virginia,VA,2010,4,402.47
traditional,quarterly,State,Virginia,VA,2011,1,393.01
traditional,quarterly,State,Virginia,VA,2011,2,388.93
traditional,quarterly,State,Virginia,VA,2011,3,392.01
traditional,quarterly,State,Virginia,VA,2011,4,394.84
traditional,quarterly,State,Virginia,VA,2012,1,390.66
traditional,quarterly,State,Virginia,VA,2012,2,388.04
traditional,quarterly,State,Virginia,VA,2012,3,393.02
traditional,quarterly,State,Virginia,VA,2012,4,394.72
traditional,quarterly,State,Virginia,VA,2013,1,394.3
traditional,quarterly,State,Virginia,VA,2013,2,398.65
traditional,quarterly,State,Virginia,VA,2013,3,399.32
traditional,quarterly,State,Virginia,VA,2013,4,400.14
traditional,quarterly,State,Virginia,VA,2014,1,402.32
traditional,quarterly,State,Virginia,VA,2014,2,409.7
traditional,quarterly,State,Virginia,VA,2014,3,411.93
traditional,quarterly,State,Virginia,VA,2014,4,417.1
traditional,quarterly,State,Virginia,VA,2015,1,417.46
traditional,quarterly,State,Virginia,VA,2015,2,421.89
traditional,quarterly,State,Virginia,VA,2015,3,424.4
traditional,quarterly,State,Virginia,VA,2015,4,426.43
traditional,quarterly,State,Vermont,VT,1975,1,76.44
traditional,quarterly,State,Vermont,VT,1975,2,78.62
traditional,quarterly,State,Vermont,VT,1975,3,65.77
traditional,quarterly,State,Vermont,VT,1975,4,72.12
traditional,quarterly,State,Vermont,VT,1976,1,
traditional,quarterly,State,Vermont,VT,1976,2,56.48
traditional,quarterly,State,Vermont,VT,1976,3,81.52
traditional,quarterly,State,Vermont,VT,1976,4,79.99
traditional,quarterly,State,Vermont,VT,1977,1,77.78
traditional,quarterly,State,Vermont,VT,1977,2,83.2
traditional,quarterly,State,Vermont,VT,1977,3,75.77
traditional,quarterly,State,Vermont,VT,1977,4,76.36
traditional,quarterly,State,Vermont,VT,1978,1,89.14
traditional,quarterly,State,Vermont,VT,1978,2,90.68
traditional,quarterly,State,Vermont,VT,1978,3,99.76
traditional,quarterly,State,Vermont,VT,1978,4,85.11
traditional,quarterly,State,Vermont,VT,1979,1,97.49
traditional,quarterly,State,Vermont,VT,1979,2,88.09
traditional,quarterly,State,Vermont,VT,1979,3,92.1
traditional,quarterly,State,Vermont,VT,1979,4,105.99
traditional,quarterly,State,Vermont,VT,1980,1,100
traditional,quarterly,State,Vermont,VT,1980,2,100.16
traditional,quarterly,State,Vermont,VT,1980,3,103.41
traditional,quarterly,State,Vermont,VT,1980,4,111.83
traditional,quarterly,State,Vermont,VT,1981,1,109.43
traditional,quarterly,State,Vermont,VT,1981,2,108.39
traditional,quarterly,State,Vermont,VT,1981,3,100.85
traditional,quarterly,State,Vermont,VT,1981,4,62.65
traditional,quarterly,State,Vermont,VT,1982,1,120.35
traditional,quarterly,State,Vermont,VT,1982,2,115.53
traditional,quarterly,State,Vermont,VT,1982,3,106.44
traditional,quarterly,State,Vermont,VT,1982,4,111.93
traditional,quarterly,State,Vermont,VT,1983,1,116.43
traditional,quarterly,State,Vermont,VT,1983,2,111.27
traditional,quarterly,State,Vermont,VT,1983,3,116.54
traditional,quarterly,State,Vermont,VT,1983,4,121.02
traditional,quarterly,State,Vermont,VT,1984,1,120.98
traditional,quarterly,State,Vermont,VT,1984,2,122.38
traditional,quarterly,State,Vermont,VT,1984,3,124.67
traditional,quarterly,State,Vermont,VT,1984,4,125.42
traditional,quarterly,State,Vermont,VT,1985,1,128.08
traditional,quarterly,State,Vermont,VT,1985,2,132.84
traditional,quarterly,State,Vermont,VT,1985,3,134.94
traditional,quarterly,State,Vermont,VT,1985,4,137.31
traditional,quarterly,State,Vermont,VT,1986,1,142.57
traditional,quarterly,State,Vermont,VT,1986,2,144.54
traditional,quarterly,State,Vermont,VT,1986,3,150.53
traditional,quarterly,State,Vermont,VT,1986,4,156.4
traditional,quarterly,State,Vermont,VT,1987,1,161.74
traditional,quarterly,State,Vermont,VT,1987,2,166.79
traditional,quarterly,State,Vermont,VT,1987,3,170.42
traditional,quarterly,State,Vermont,VT,1987,4,179.76
traditional,quarterly,State,Vermont,VT,1988,1,184.38
traditional,quarterly,State,Vermont,VT,1988,2,192.27
traditional,quarterly,State,Vermont,VT,1988,3,198.09
traditional,quarterly,State,Vermont,VT,1988,4,200.53
traditional,quarterly,State,Vermont,VT,1989,1,204.27
traditional,quarterly,State,Vermont,VT,1989,2,209.82
traditional,quarterly,State,Vermont,VT,1989,3,213.22
traditional,quarterly,State,Vermont,VT,1989,4,214.95
traditional,quarterly,State,Vermont,VT,1990,1,212.99
traditional,quarterly,State,Vermont,VT,1990,2,214.4
traditional,quarterly,State,Vermont,VT,1990,3,212.05
traditional,quarterly,State,Vermont,VT,1990,4,213.94
traditional,quarterly,State,Vermont,VT,1991,1,210.96
traditional,quarterly,State,Vermont,VT,1991,2,211.46
traditional,quarterly,State,Vermont,VT,1991,3,210.66
traditional,quarterly,State,Vermont,VT,1991,4,211.14
traditional,quarterly,State,Vermont,VT,1992,1,211.42
traditional,quarterly,State,Vermont,VT,1992,2,212.29
traditional,quarterly,State,Vermont,VT,1992,3,214.11
traditional,quarterly,State,Vermont,VT,1992,4,214.45
traditional,quarterly,State,Vermont,VT,1993,1,213.84
traditional,quarterly,State,Vermont,VT,1993,2,214.68
traditional,quarterly,State,Vermont,VT,1993,3,215.47
traditional,quarterly,State,Vermont,VT,1993,4,216.28
traditional,quarterly,State,Vermont,VT,1994,1,217.38
traditional,quarterly,State,Vermont,VT,1994,2,214.66
traditional,quarterly,State,Vermont,VT,1994,3,215.39
traditional,quarterly,State,Vermont,VT,1994,4,215.99
traditional,quarterly,State,Vermont,VT,1995,1,212.77
traditional,quarterly,State,Vermont,VT,1995,2,217.67
traditional,quarterly,State,Vermont,VT,1995,3,218.06
traditional,quarterly,State,Vermont,VT,1995,4,219.39
traditional,quarterly,State,Vermont,VT,1996,1,223.24
traditional,quarterly,State,Vermont,VT,1996,2,219.79
traditional,quarterly,State,Vermont,VT,1996,3,218.62
traditional,quarterly,State,Vermont,VT,1996,4,218.65
traditional,quarterly,State,Vermont,VT,1997,1,223.4
traditional,quarterly,State,Vermont,VT,1997,2,220.2
traditional,quarterly,State,Vermont,VT,1997,3,222.97
traditional,quarterly,State,Vermont,VT,1997,4,222.8
traditional,quarterly,State,Vermont,VT,1998,1,226.4
traditional,quarterly,State,Vermont,VT,1998,2,226.62
traditional,quarterly,State,Vermont,VT,1998,3,226.99
traditional,quarterly,State,Vermont,VT,1998,4,229.88
traditional,quarterly,State,Vermont,VT,1999,1,232.69
traditional,quarterly,State,Vermont,VT,1999,2,234.19
traditional,quarterly,State,Vermont,VT,1999,3,239.41
traditional,quarterly,State,Vermont,VT,1999,4,241.75
traditional,quarterly,State,Vermont,VT,2000,1,247.63
traditional,quarterly,State,Vermont,VT,2000,2,251.77
traditional,quarterly,State,Vermont,VT,2000,3,256.89
traditional,quarterly,State,Vermont,VT,2000,4,261.35
traditional,quarterly,State,Vermont,VT,2001,1,266.07
traditional,quarterly,State,Vermont,VT,2001,2,271.12
traditional,quarterly,State,Vermont,VT,2001,3,277.54
traditional,quarterly,State,Vermont,VT,2001,4,281.03
traditional,quarterly,State,Vermont,VT,2002,1,286.82
traditional,quarterly,State,Vermont,VT,2002,2,292.89
traditional,quarterly,State,Vermont,VT,2002,3,298.28
traditional,quarterly,State,Vermont,VT,2002,4,300.78
traditional,quarterly,State,Vermont,VT,2003,1,304.29
traditional,quarterly,State,Vermont,VT,2003,2,309.31
traditional,quarterly,State,Vermont,VT,2003,3,317.23
traditional,quarterly,State,Vermont,VT,2003,4,333.37
traditional,quarterly,State,Vermont,VT,2004,1,338.08
traditional,quarterly,State,Vermont,VT,2004,2,347.89
traditional,quarterly,State,Vermont,VT,2004,3,369.97
traditional,quarterly,State,Vermont,VT,2004,4,377.7
traditional,quarterly,State,Vermont,VT,2005,1,389.04
traditional,quarterly,State,Vermont,VT,2005,2,402.01
traditional,quarterly,State,Vermont,VT,2005,3,416.89
traditional,quarterly,State,Vermont,VT,2005,4,424.9
traditional,quarterly,State,Vermont,VT,2006,1,431.67
traditional,quarterly,State,Vermont,VT,2006,2,441.08
traditional,quarterly,State,Vermont,VT,2006,3,443.22
traditional,quarterly,State,Vermont,VT,2006,4,449.81
traditional,quarterly,State,Vermont,VT,2007,1,453.13
traditional,quarterly,State,Vermont,VT,2007,2,452.59
traditional,quarterly,State,Vermont,VT,2007,3,453.57
traditional,quarterly,State,Vermont,VT,2007,4,451.77
traditional,quarterly,State,Vermont,VT,2008,1,458.21
traditional,quarterly,State,Vermont,VT,2008,2,451.98
traditional,quarterly,State,Vermont,VT,2008,3,449.55
traditional,quarterly,State,Vermont,VT,2008,4,448.46
traditional,quarterly,State,Vermont,VT,2009,1,449.23
traditional,quarterly,State,Vermont,VT,2009,2,442.7
traditional,quarterly,State,Vermont,VT,2009,3,440.25
traditional,quarterly,State,Vermont,VT,2009,4,436.74
traditional,quarterly,State,Vermont,VT,2010,1,436.25
traditional,quarterly,State,Vermont,VT,2010,2,435.69
traditional,quarterly,State,Vermont,VT,2010,3,436.5
traditional,quarterly,State,Vermont,VT,2010,4,438.33
traditional,quarterly,State,Vermont,VT,2011,1,434.92
traditional,quarterly,State,Vermont,VT,2011,2,429.17
traditional,quarterly,State,Vermont,VT,2011,3,432.73
traditional,quarterly,State,Vermont,VT,2011,4,436.48
traditional,quarterly,State,Vermont,VT,2012,1,435.17
traditional,quarterly,State,Vermont,VT,2012,2,433.75
traditional,quarterly,State,Vermont,VT,2012,3,435.13
traditional,quarterly,State,Vermont,VT,2012,4,435.98
traditional,quarterly,State,Vermont,VT,2013,1,437.55
traditional,quarterly,State,Vermont,VT,2013,2,433.08
traditional,quarterly,State,Vermont,VT,2013,3,434.91
traditional,quarterly,State,Vermont,VT,2013,4,436.55
traditional,quarterly,State,Vermont,VT,2014,1,432.06
traditional,quarterly,State,Vermont,VT,2014,2,439.52
traditional,quarterly,State,Vermont,VT,2014,3,440.46
traditional,quarterly,State,Vermont,VT,2014,4,440.01
traditional,quarterly,State,Vermont,VT,2015,1,443.24
traditional,quarterly,State,Vermont,VT,2015,2,447.77
traditional,quarterly,State,Vermont,VT,2015,3,453.76
traditional,quarterly,State,Vermont,VT,2015,4,445.02
traditional,quarterly,State,Washington,WA,1975,1,46.14
traditional,quarterly,State,Washington,WA,1975,2,47.23
traditional,quarterly,State,Washington,WA,1975,3,49.35
traditional,quarterly,State,Washington,WA,1975,4,47.86
traditional,quarterly,State,Washington,WA,1976,1,50.2
traditional,quarterly,State,Washington,WA,1976,2,53.45
traditional,quarterly,State,Washington,WA,1976,3,56.31
traditional,quarterly,State,Washington,WA,1976,4,57.62
traditional,quarterly,State,Washington,WA,1977,1,59.6
traditional,quarterly,State,Washington,WA,1977,2,62.67
traditional,quarterly,State,Washington,WA,1977,3,67.33
traditional,quarterly,State,Washington,WA,1977,4,70.74
traditional,quarterly,State,Washington,WA,1978,1,74.31
traditional,quarterly,State,Washington,WA,1978,2,79.53
traditional,quarterly,State,Washington,WA,1978,3,83.88
traditional,quarterly,State,Washington,WA,1978,4,86.8
traditional,quarterly,State,Washington,WA,1979,1,88.64
traditional,quarterly,State,Washington,WA,1979,2,93.9
traditional,quarterly,State,Washington,WA,1979,3,95.86
traditional,quarterly,State,Washington,WA,1979,4,98.04
traditional,quarterly,State,Washington,WA,1980,1,100
traditional,quarterly,State,Washington,WA,1980,2,100.37
traditional,quarterly,State,Washington,WA,1980,3,103.48
traditional,quarterly,State,Washington,WA,1980,4,102.35
traditional,quarterly,State,Washington,WA,1981,1,99.93
traditional,quarterly,State,Washington,WA,1981,2,105.05
traditional,quarterly,State,Washington,WA,1981,3,105.87
traditional,quarterly,State,Washington,WA,1981,4,106.24
traditional,quarterly,State,Washington,WA,1982,1,106.19
traditional,quarterly,State,Washington,WA,1982,2,103.89
traditional,quarterly,State,Washington,WA,1982,3,100.06
traditional,quarterly,State,Washington,WA,1982,4,105.88
traditional,quarterly,State,Washington,WA,1983,1,107.2
traditional,quarterly,State,Washington,WA,1983,2,106.09
traditional,quarterly,State,Washington,WA,1983,3,104.46
traditional,quarterly,State,Washington,WA,1983,4,105.07
traditional,quarterly,State,Washington,WA,1984,1,107.26
traditional,quarterly,State,Washington,WA,1984,2,107.99
traditional,quarterly,State,Washington,WA,1984,3,109.43
traditional,quarterly,State,Washington,WA,1984,4,110.45
traditional,quarterly,State,Washington,WA,1985,1,110.87
traditional,quarterly,State,Washington,WA,1985,2,111.16
traditional,quarterly,State,Washington,WA,1985,3,111.89
traditional,quarterly,State,Washington,WA,1985,4,112.35
traditional,quarterly,State,Washington,WA,1986,1,113.83
traditional,quarterly,State,Washington,WA,1986,2,114.41
traditional,quarterly,State,Washington,WA,1986,3,114.98
traditional,quarterly,State,Washington,WA,1986,4,116.12
traditional,quarterly,State,Washington,WA,1987,1,117.24
traditional,quarterly,State,Washington,WA,1987,2,118.14
traditional,quarterly,State,Washington,WA,1987,3,118.95
traditional,quarterly,State,Washington,WA,1987,4,119.68
traditional,quarterly,State,Washington,WA,1988,1,121.95
traditional,quarterly,State,Washington,WA,1988,2,123.77
traditional,quarterly,State,Washington,WA,1988,3,126.39
traditional,quarterly,State,Washington,WA,1988,4,127.79
traditional,quarterly,State,Washington,WA,1989,1,132.34
traditional,quarterly,State,Washington,WA,1989,2,138
traditional,quarterly,State,Washington,WA,1989,3,144.54
traditional,quarterly,State,Washington,WA,1989,4,153.11
traditional,quarterly,State,Washington,WA,1990,1,164.26
traditional,quarterly,State,Washington,WA,1990,2,173.4
traditional,quarterly,State,Washington,WA,1990,3,176.16
traditional,quarterly,State,Washington,WA,1990,4,177.71
