hpi_type,frequency,level,place_name,place_id,yr,period,index_nsa,,
traditional,quarterly,State,Wisconsin,WI,2002,4,187.27,,
traditional,quarterly,State,Wisconsin,WI,2003,1,188.94,,
traditional,quarterly,State,Wisconsin,WI,2003,2,193.12,,
traditional,quarterly,State,Wisconsin,WI,2003,3,197.39,,
traditional,quarterly,State,Wisconsin,WI,2003,4,199.77,,
traditional,quarterly,State,Wisconsin,WI,2004,1,199.02,,
traditional,quarterly,State,Wisconsin,WI,2004,2,204.59,,
traditional,quarterly,State,Wisconsin,WI,2004,3,209.31,,
traditional,quarterly,State,Wisconsin,WI,2004,4,211.98,,
traditional,quarterly,State,Wisconsin,WI,2005,1,212.05,,
traditional,quarterly,State,Wisconsin,WI,2005,2,218.6,,
traditional,quarterly,State,Wisconsin,WI,2005,3,222.48,,
traditional,quarterly,State,Wisconsin,WI,2005,4,224.89,,
traditional,quarterly,State,Wisconsin,WI,2006,1,225.2,,
traditional,quarterly,State,Wisconsin,WI,2006,2,228.83,,
traditional,quarterly,State,Wisconsin,WI,2006,3,229.83,,
traditional,quarterly,State,Wisconsin,WI,2006,4,228.37,,
traditional,quarterly,State,Wisconsin,WI,2007,1,226.17,,
traditional,quarterly,State,Wisconsin,WI,2007,2,230,,
traditional,quarterly,State,Wisconsin,WI,2007,3,228.08,,
traditional,quarterly,State,Wisconsin,WI,2007,4,223.9,,
traditional,quarterly,State,Wisconsin,WI,2008,1,220.06,,
traditional,quarterly,State,Wisconsin,WI,2008,2,220.05,,
traditional,quarterly,State,Wisconsin,WI,2008,3,217.88,,
traditional,quarterly,State,Wisconsin,WI,2008,4,211,,
traditional,quarterly,State,Wisconsin,WI,2009,1,207.17,,
traditional,quarterly,State,Wisconsin,WI,2009,2,209.6,,
traditional,quarterly,State,Wisconsin,WI,2009,3,207.96,,
traditional,quarterly,State,Wisconsin,WI,2009,4,206.32,,
traditional,quarterly,State,Wisconsin,WI,2010,1,201.5,,
traditional,quarterly,State,Wisconsin,WI,2010,2,205.17,,
traditional,quarterly,State,Wisconsin,WI,2010,3,201.91,,
traditional,quarterly,State,Wisconsin,WI,2010,4,198.1,,
traditional,quarterly,State,Wisconsin,WI,2011,1,190.25,,
traditional,quarterly,State,Wisconsin,WI,2011,2,192.5,,
traditional,quarterly,State,Wisconsin,WI,2011,3,194.18,,
traditional,quarterly,State,Wisconsin,WI,2011,4,192.52,,
traditional,quarterly,State,Wisconsin,WI,2012,1,188.31,,
traditional,quarterly,State,Wisconsin,WI,2012,2,194.05,,
traditional,quarterly,State,Wisconsin,WI,2012,3,196.21,,
traditional,quarterly,State,Wisconsin,WI,2012,4,194.35,,
traditional,quarterly,State,Wisconsin,WI,2013,1,194.02,,
traditional,quarterly,State,Wisconsin,WI,2013,2,202.17,,
traditional,quarterly,State,Wisconsin,WI,2013,3,204.21,,
traditional,quarterly,State,Wisconsin,WI,2013,4,202.62,,
traditional,quarterly,State,Wisconsin,WI,2014,1,199.33,,
traditional,quarterly,State,Wisconsin,WI,2014,2,208.16,,
traditional,quarterly,State,Wisconsin,WI,2014,3,211.05,,
traditional,quarterly,State,Wisconsin,WI,2014,4,209.48,,
traditional,quarterly,State,Wisconsin,WI,2015,1,209.41,,
traditional,quarterly,State,Wisconsin,WI,2015,2,217.46,,
traditional,quarterly,State,Wisconsin,WI,2015,3,219.93,,
traditional,quarterly,State,Wisconsin,WI,2015,4,218.36,,
traditional,quarterly,State,West Virginia,WV,1991,1,100,,
traditional,quarterly,State,West Virginia,WV,1991,2,96.3,,
traditional,quarterly,State,West Virginia,WV,1991,3,101.88,,
traditional,quarterly,State,West Virginia,WV,1991,4,100.42,,
traditional,quarterly,State,West Virginia,WV,1992,1,101.85,,
traditional,quarterly,State,West Virginia,WV,1992,2,104.34,,
traditional,quarterly,State,West Virginia,WV,1992,3,103.05,,
traditional,quarterly,State,West Virginia,WV,1992,4,105.42,,
traditional,quarterly,State,West Virginia,WV,1993,1,106.36,,
traditional,quarterly,State,West Virginia,WV,1993,2,110.43,,
traditional,quarterly,State,West Virginia,WV,1993,3,111.83,,
traditional,quarterly,State,West Virginia,WV,1993,4,111.2,,
traditional,quarterly,State,West Virginia,WV,1994,1,109.93,,
traditional,quarterly,State,West Virginia,WV,1994,2,112.1,,
traditional,quarterly,State,West Virginia,WV,1994,3,117.08,,
traditional,quarterly,State,West Virginia,WV,1994,4,115.84,,
traditional,quarterly,State,West Virginia,WV,1995,1,114.56,,
traditional,quarterly,State,West Virginia,WV,1995,2,117.73,,
traditional,quarterly,State,West Virginia,WV,1995,3,122.01,,
traditional,quarterly,State,West Virginia,WV,1995,4,118.89,,
traditional,quarterly,State,West Virginia,WV,1996,1,122.83,,
traditional,quarterly,State,West Virginia,WV,1996,2,122.38,,
traditional,quarterly,State,West Virginia,WV,1996,3,121.83,,
traditional,quarterly,State,West Virginia,WV,1996,4,126.52,,
traditional,quarterly,State,West Virginia,WV,1997,1,123.42,,
traditional,quarterly,State,West Virginia,WV,1997,2,130.61,,
traditional,quarterly,State,West Virginia,WV,1997,3,127.62,,
traditional,quarterly,State,West Virginia,WV,1997,4,127.03,,
traditional,quarterly,State,West Virginia,WV,1998,1,129.02,,
traditional,quarterly,State,West Virginia,WV,1998,2,131.49,,
traditional,quarterly,State,West Virginia,WV,1998,3,132.28,,
traditional,quarterly,State,West Virginia,WV,1998,4,133.1,,
traditional,quarterly,State,West Virginia,WV,1999,1,134.04,,
traditional,quarterly,State,West Virginia,WV,1999,2,137.93,,
traditional,quarterly,State,West Virginia,WV,1999,3,138.04,,
traditional,quarterly,State,West Virginia,WV,1999,4,135.29,,
traditional,quarterly,State,West Virginia,WV,2000,1,137.3,,
traditional,quarterly,State,West Virginia,WV,2000,2,141.29,,
traditional,quarterly,State,West Virginia,WV,2000,3,140.63,,
traditional,quarterly,State,West Virginia,WV,2000,4,140.02,,
traditional,quarterly,State,West Virginia,WV,2001,1,144.51,,
traditional,quarterly,State,West Virginia,WV,2001,2,146.44,,
traditional,quarterly,State,West Virginia,WV,2001,3,149.65,,
traditional,quarterly,State,West Virginia,WV,2001,4,149.42,,
traditional,quarterly,State,West Virginia,WV,2002,1,149.52,,
traditional,quarterly,State,West Virginia,WV,2002,2,154.64,,
traditional,quarterly,State,West Virginia,WV,2002,3,161.71,,
traditional,quarterly,State,West Virginia,WV,2002,4,164,,
traditional,quarterly,State,West Virginia,WV,2003,1,166.86,,
traditional,quarterly,State,West Virginia,WV,2003,2,170.07,,
traditional,quarterly,State,West Virginia,WV,2003,3,174.78,,
traditional,quarterly,State,West Virginia,WV,2003,4,178.85,,
traditional,quarterly,State,West Virginia,WV,2004,1,176.18,,
traditional,quarterly,State,West Virginia,WV,2004,2,183.82,,
traditional,quarterly,State,West Virginia,WV,2004,3,193.19,,
traditional,quarterly,State,West Virginia,WV,2004,4,196.14,,
traditional,quarterly,State,West Virginia,WV,2005,1,198.14,,
traditional,quarterly,State,West Virginia,WV,2005,2,207.71,,
traditional,quarterly,State,West Virginia,WV,2005,3,213.75,,
traditional,quarterly,State,West Virginia,WV,2005,4,208.99,,
traditional,quarterly,State,West Virginia,WV,2006,1,221.79,,
traditional,quarterly,State,West Virginia,WV,2006,2,222.87,,
traditional,quarterly,State,West Virginia,WV,2006,3,223.83,,
traditional,quarterly,State,West Virginia,WV,2006,4,221.74,,
traditional,quarterly,State,West Virginia,WV,2007,1,226.47,,
traditional,quarterly,State,West Virginia,WV,2007,2,227.17,,
traditional,quarterly,State,West Virginia,WV,2007,3,227.67,,
traditional,quarterly,State,West Virginia,WV,2007,4,226.52,,
traditional,quarterly,State,West Virginia,WV,2008,1,223.65,,
traditional,quarterly,State,West Virginia,WV,2008,2,224.71,,
traditional,quarterly,State,West Virginia,WV,2008,3,218.46,,
traditional,quarterly,State,West Virginia,WV,2008,4,222.93,,
traditional,quarterly,State,West Virginia,WV,2009,1,207.79,,
traditional,quarterly,State,West Virginia,WV,2009,2,211.74,,
traditional,quarterly,State,West Virginia,WV,2009,3,215.02,,
traditional,quarterly,State,West Virginia,WV,2009,4,209.44,,
traditional,quarterly,State,West Virginia,WV,2010,1,207.87,,
traditional,quarterly,State,West Virginia,WV,2010,2,208,,
traditional,quarterly,State,West Virginia,WV,2010,3,203.93,,
traditional,quarterly,State,West Virginia,WV,2010,4,212.33,,
traditional,quarterly,State,West Virginia,WV,2011,1,196.2,,
traditional,quarterly,State,West Virginia,WV,2011,2,201.12,,
traditional,quarterly,State,West Virginia,WV,2011,3,207.14,,
traditional,quarterly,State,West Virginia,WV,2011,4,204.39,,
traditional,quarterly,State,West Virginia,WV,2012,1,199.68,,
traditional,quarterly,State,West Virginia,WV,2012,2,210.08,,
traditional,quarterly,State,West Virginia,WV,2012,3,210.48,,
traditional,quarterly,State,West Virginia,WV,2012,4,217.45,,
traditional,quarterly,State,West Virginia,WV,2013,1,211.18,,
traditional,quarterly,State,West Virginia,WV,2013,2,223.04,,
traditional,quarterly,State,West Virginia,WV,2013,3,222.36,,
traditional,quarterly,State,West Virginia,WV,2013,4,222.06,,
traditional,quarterly,State,West Virginia,WV,2014,1,225.32,,
traditional,quarterly,State,West Virginia,WV,2014,2,228.38,,
traditional,quarterly,State,West Virginia,WV,2014,3,233.3,,
traditional,quarterly,State,West Virginia,WV,2014,4,227.42,,
traditional,quarterly,State,West Virginia,WV,2015,1,232.76,,
traditional,quarterly,State,West Virginia,WV,2015,2,238.79,,
traditional,quarterly,State,West Virginia,WV,2015,3,238.06,,
traditional,quarterly,State,West Virginia,WV,2015,4,239.56,,
traditional,quarterly,State,Wyoming,WY,1991,1,100,,
traditional,quarterly,State,Wyoming,WY,1991,2,103.22,,
traditional,quarterly,State,Wyoming,WY,1991,3,107.15,,
traditional,quarterly,State,Wyoming,WY,1991,4,105.9,,
traditional,quarterly,State,Wyoming,WY,1992,1,108.21,,
traditional,quarterly,State,Wyoming,WY,1992,2,109.65,,
traditional,quarterly,State,Wyoming,WY,1992,3,112.54,,
traditional,quarterly,State,Wyoming,WY,1992,4,115.26,,
traditional,quarterly,State,Wyoming,WY,1993,1,114.69,,
traditional,quarterly,State,Wyoming,WY,1993,2,118.6,,
traditional,quarterly,State,Wyoming,WY,1993,3,122.75,,
traditional,quarterly,State,Wyoming,WY,1993,4,125.19,,
traditional,quarterly,State,Wyoming,WY,1994,1,128.12,,
traditional,quarterly,State,Wyoming,WY,1994,2,130.92,,
traditional,quarterly,State,Wyoming,WY,1994,3,135.32,,
traditional,quarterly,State,Wyoming,WY,1994,4,137.23,,
traditional,quarterly,State,Wyoming,WY,1995,1,139.29,,
traditional,quarterly,State,Wyoming,WY,1995,2,142.94,,
traditional,quarterly,State,Wyoming,WY,1995,3,144.74,,
traditional,quarterly,State,Wyoming,WY,1995,4,147.64,,
traditional,quarterly,State,Wyoming,WY,1996,1,147.61,,
traditional,quarterly,State,Wyoming,WY,1996,2,150.01,,
traditional,quarterly,State,Wyoming,WY,1996,3,150.73,,
traditional,quarterly,State,Wyoming,WY,1996,4,149.67,,
traditional,quarterly,State,Wyoming,WY,1997,1,150.89,,
traditional,quarterly,State,Wyoming,WY,1997,2,153.43,,
traditional,quarterly,State,Wyoming,WY,1997,3,155.7,,
traditional,quarterly,State,Wyoming,WY,1997,4,155.57,,
traditional,quarterly,State,Wyoming,WY,1998,1,155.75,,
traditional,quarterly,State,Wyoming,WY,1998,2,157.92,,
traditional,quarterly,State,Wyoming,WY,1998,3,159.56,,
traditional,quarterly,State,Wyoming,WY,1998,4,158.66,,
traditional,quarterly,State,Wyoming,WY,1999,1,160.46,,
traditional,quarterly,State,Wyoming,WY,1999,2,163.23,,
traditional,quarterly,State,Wyoming,WY,1999,3,165.77,,
traditional,quarterly,State,Wyoming,WY,1999,4,164.68,,
traditional,quarterly,State,Wyoming,WY,2000,1,166.53,,
traditional,quarterly,State,Wyoming,WY,2000,2,170.87,,
traditional,quarterly,State,Wyoming,WY,2000,3,171.26,,
traditional,quarterly,State,Wyoming,WY,2000,4,173.71,,
traditional,quarterly,State,Wyoming,WY,2001,1,173.93,,
traditional,quarterly,State,Wyoming,WY,2001,2,178.55,,
traditional,quarterly,State,Wyoming,WY,2001,3,181.93,,
traditional,quarterly,State,Wyoming,WY,2001,4,186.01,,
traditional,quarterly,State,Wyoming,WY,2002,1,190.11,,
traditional,quarterly,State,Wyoming,WY,2002,2,195.95,,
traditional,quarterly,State,Wyoming,WY,2002,3,198.4,,
traditional,quarterly,State,Wyoming,WY,2002,4,200.75,,
traditional,quarterly,State,Wyoming,WY,2003,1,200.08,,
traditional,quarterly,State,Wyoming,WY,2003,2,209.4,,
traditional,quarterly,State,Wyoming,WY,2003,3,215.6,,
traditional,quarterly,State,Wyoming,WY,2003,4,215.33,,
traditional,quarterly,State,Wyoming,WY,2004,1,222.61,,
traditional,quarterly,State,Wyoming,WY,2004,2,228.59,,
traditional,quarterly,State,Wyoming,WY,2004,3,236.42,,
traditional,quarterly,State,Wyoming,WY,2004,4,236.61,,
traditional,quarterly,State,Wyoming,WY,2005,1,244.56,,
traditional,quarterly,State,Wyoming,WY,2005,2,252.8,,
traditional,quarterly,State,Wyoming,WY,2005,3,262.8,,
traditional,quarterly,State,Wyoming,WY,2005,4,268.23,,
traditional,quarterly,State,Wyoming,WY,2006,1,277.88,,
traditional,quarterly,State,Wyoming,WY,2006,2,287.93,,
traditional,quarterly,State,Wyoming,WY,2006,3,296.12,,
traditional,quarterly,State,Wyoming,WY,2006,4,303.22,,
traditional,quarterly,State,Wyoming,WY,2007,1,312.3,,
traditional,quarterly,State,Wyoming,WY,2007,2,320.66,,
traditional,quarterly,State,Wyoming,WY,2007,3,327.6,,
traditional,quarterly,State,Wyoming,WY,2007,4,320.92,,
traditional,quarterly,State,Wyoming,WY,2008,1,321.27,,
traditional,quarterly,State,Wyoming,WY,2008,2,322.34,,
traditional,quarterly,State,Wyoming,WY,2008,3,322.73,,
traditional,quarterly,State,Wyoming,WY,2008,4,315.45,,
traditional,quarterly,State,Wyoming,WY,2009,1,305.14,,
traditional,quarterly,State,Wyoming,WY,2009,2,308.8,,
traditional,quarterly,State,Wyoming,WY,2009,3,306.62,,
traditional,quarterly,State,Wyoming,WY,2009,4,297.36,,
traditional,quarterly,State,Wyoming,WY,2010,1,292.93,,
traditional,quarterly,State,Wyoming,WY,2010,2,302.35,,
traditional,quarterly,State,Wyoming,WY,2010,3,298.16,,
traditional,quarterly,State,Wyoming,WY,2010,4,291.05,,
traditional,quarterly,State,Wyoming,WY,2011,1,285.59,,
traditional,quarterly,State,Wyoming,WY,2011,2,293.05,,
traditional,quarterly,State,Wyoming,WY,2011,3,294.12,,
traditional,quarterly,State,Wyoming,WY,2011,4,286.49,,
traditional,quarterly,State,Wyoming,WY,2012,1,293.62,,
traditional,quarterly,State,Wyoming,WY,2012,2,304.64,,
traditional,quarterly,State,Wyoming,WY,2012,3,309.49,,
traditional,quarterly,State,Wyoming,WY,2012,4,307.11,,
traditional,quarterly,State,Wyoming,WY,2013,1,298.46,,
traditional,quarterly,State,Wyoming,WY,2013,2,317.08,,
traditional,quarterly,State,Wyoming,WY,2013,3,321.15,,
traditional,quarterly,State,Wyoming,WY,2013,4,318.82,,
traditional,quarterly,State,Wyoming,WY,2014,1,324.85,,
traditional,quarterly,State,Wyoming,WY,2014,2,328.17,,
traditional,quarterly,State,Wyoming,WY,2014,3,332.96,,
traditional,quarterly,State,Wyoming,WY,2014,4,337.17,,
traditional,quarterly,State,Wyoming,WY,2015,1,339.53,,
traditional,quarterly,State,Wyoming,WY,2015,2,344.27,,
traditional,quarterly,State,Wyoming,WY,2015,3,346.04,,
traditional,quarterly,State,Wyoming,WY,2015,4,345.48,,
traditional,quarterly,State,Alaska,AK,1991,1,100,,
traditional,quarterly,State,Alaska,AK,1991,2,100.7,,
traditional,quarterly,State,Alaska,AK,1991,3,101.79,,
traditional,quarterly,State,Alaska,AK,1991,4,102.11,,
traditional,quarterly,State,Alaska,AK,1992,1,102.25,,
traditional,quarterly,State,Alaska,AK,1992,2,104.1,,
traditional,quarterly,State,Alaska,AK,1992,3,104.75,,
traditional,quarterly,State,Alaska,AK,1992,4,104.07,,
traditional,quarterly,State,Alaska,AK,1993,1,104.93,,
traditional,quarterly,State,Alaska,AK,1993,2,106.9,,
traditional,quarterly,State,Alaska,AK,1993,3,108.06,,
traditional,quarterly,State,Alaska,AK,1993,4,110.4,,
traditional,quarterly,State,Alaska,AK,1994,1,110.92,,
traditional,quarterly,State,Alaska,AK,1994,2,111.27,,
traditional,quarterly,State,Alaska,AK,1994,3,112.55,,
traditional,quarterly,State,Alaska,AK,1994,4,110.98,,
traditional,quarterly,State,Alaska,AK,1995,1,114.64,,
traditional,quarterly,State,Alaska,AK,1995,2,116.36,,
traditional,quarterly,State,Alaska,AK,1995,3,117.57,,
traditional,quarterly,State,Alaska,AK,1995,4,117.41,,
traditional,quarterly,State,Alaska,AK,1996,1,120.61,,
traditional,quarterly,State,Alaska,AK,1996,2,120.92,,
traditional,quarterly,State,Alaska,AK,1996,3,120.84,,
traditional,quarterly,State,Alaska,AK,1996,4,123.11,,
traditional,quarterly,State,Alaska,AK,1997,1,123.28,,
traditional,quarterly,State,Alaska,AK,1997,2,124.71,,
traditional,quarterly,State,Alaska,AK,1997,3,125.29,,
traditional,quarterly,State,Alaska,AK,1997,4,125.4,,
traditional,quarterly,State,Alaska,AK,1998,1,125.52,,
traditional,quarterly,State,Alaska,AK,1998,2,129.39,,
traditional,quarterly,State,Alaska,AK,1998,3,129.98,,
traditional,quarterly,State,Alaska,AK,1998,4,130.65,,
traditional,quarterly,State,Alaska,AK,1999,1,131.4,,
traditional,quarterly,State,Alaska,AK,1999,2,133.91,,
traditional,quarterly,State,Alaska,AK,1999,3,134.5,,
traditional,quarterly,State,Alaska,AK,1999,4,130.72,,
traditional,quarterly,State,Alaska,AK,2000,1,132.97,,
traditional,quarterly,State,Alaska,AK,2000,2,136.73,,
traditional,quarterly,State,Alaska,AK,2000,3,137.93,,
traditional,quarterly,State,Alaska,AK,2000,4,136.53,,
traditional,quarterly,State,Alaska,AK,2001,1,139.84,,
traditional,quarterly,State,Alaska,AK,2001,2,144.22,,
traditional,quarterly,State,Alaska,AK,2001,3,146.84,,
traditional,quarterly,State,Alaska,AK,2001,4,147.77,,
traditional,quarterly,State,Alaska,AK,2002,1,148.69,,
traditional,quarterly,State,Alaska,AK,2002,2,153.11,,
traditional,quarterly,State,Alaska,AK,2002,3,157.8,,
traditional,quarterly,State,Alaska,AK,2002,4,156.39,,
traditional,quarterly,State,Alaska,AK,2003,1,159.63,,
traditional,quarterly,State,Alaska,AK,2003,2,163.93,,
traditional,quarterly,State,Alaska,AK,2003,3,166.56,,
traditional,quarterly,State,Alaska,AK,2003,4,170.12,,
traditional,quarterly,State,Alaska,AK,2004,1,174.88,,
traditional,quarterly,State,Alaska,AK,2004,2,178.54,,
traditional,quarterly,State,Alaska,AK,2004,3,185.32,,
traditional,quarterly,State,Alaska,AK,2004,4,187.03,,
traditional,quarterly,State,Alaska,AK,2005,1,192.29,,
traditional,quarterly,State,Alaska,AK,2005,2,199.32,,
traditional,quarterly,State,Alaska,AK,2005,3,206.3,,
traditional,quarterly,State,Alaska,AK,2005,4,207.65,,
traditional,quarterly,State,Alaska,AK,2006,1,210.85,,
traditional,quarterly,State,Alaska,AK,2006,2,218.5,,
traditional,quarterly,State,Alaska,AK,2006,3,220.02,,
traditional,quarterly,State,Alaska,AK,2006,4,218.58,,
traditional,quarterly,State,Alaska,AK,2007,1,221.14,,
traditional,quarterly,State,Alaska,AK,2007,2,229.11,,
traditional,quarterly,State,Alaska,AK,2007,3,226.54,,
traditional,quarterly,State,Alaska,AK,2007,4,221.54,,
traditional,quarterly,State,Alaska,AK,2008,1,217.15,,
traditional,quarterly,State,Alaska,AK,2008,2,226.15,,
traditional,quarterly,State,Alaska,AK,2008,3,223.3,,
traditional,quarterly,State,Alaska,AK,2008,4,224.31,,
traditional,quarterly,State,Alaska,AK,2009,1,223.38,,
traditional,quarterly,State,Alaska,AK,2009,2,218.64,,
traditional,quarterly,State,Alaska,AK,2009,3,216.96,,
traditional,quarterly,State,Alaska,AK,2009,4,215.46,,
traditional,quarterly,State,Alaska,AK,2010,1,212.74,,
traditional,quarterly,State,Alaska,AK,2010,2,222.22,,
traditional,quarterly,State,Alaska,AK,2010,3,226.02,,
traditional,quarterly,State,Alaska,AK,2010,4,219.74,,
traditional,quarterly,State,Alaska,AK,2011,1,222.22,,
traditional,quarterly,State,Alaska,AK,2011,2,225.76,,
traditional,quarterly,State,Alaska,AK,2011,3,227.88,,
traditional,quarterly,State,Alaska,AK,2011,4,222.32,,
traditional,quarterly,State,Alaska,AK,2012,1,214.93,,
traditional,quarterly,State,Alaska,AK,2012,2,227.08,,
traditional,quarterly,State,Alaska,AK,2012,3,231.36,,
traditional,quarterly,State,Alaska,AK,2012,4,228.36,,
traditional,quarterly,State,Alaska,AK,2013,1,227,,
traditional,quarterly,State,Alaska,AK,2013,2,234.73,,
traditional,quarterly,State,Alaska,AK,2013,3,234.25,,
traditional,quarterly,State,Alaska,AK,2013,4,231.89,,
traditional,quarterly,State,Alaska,AK,2014,1,227.4,,
traditional,quarterly,State,Alaska,AK,2014,2,236.06,,
traditional,quarterly,State,Alaska,AK,2014,3,242.12,,
traditional,quarterly,State,Alaska,AK,2014,4,243.1,,
traditional,quarterly,State,Alaska,AK,2015,1,241.35,,
traditional,quarterly,State,Alaska,AK,2015,2,249.13,,
traditional,quarterly,State,Alaska,AK,2015,3,249.8,,
traditional,quarterly,State,Alaska,AK,2015,4,249.79,,
traditional,quarterly,State,Alabama,AL,1991,1,100,,
traditional,quarterly,State,Alabama,AL,1991,2,101.58,,
traditional,quarterly,State,Alabama,AL,1991,3,102.71,,
traditional,quarterly,State,Alabama,AL,1991,4,103.32,,
traditional,quarterly,State,Alabama,AL,1992,1,104.33,,
traditional,quarterly,State,Alabama,AL,1992,2,104.61,,
traditional,quarterly,State,Alabama,AL,1992,3,106.97,,
traditional,quarterly,State,Alabama,AL,1992,4,108.47,,
traditional,quarterly,State,Alabama,AL,1993,1,108.98,,
traditional,quarterly,State,Alabama,AL,1993,2,110.1,,
traditional,quarterly,State,Alabama,AL,1993,3,112.22,,
traditional,quarterly,State,Alabama,AL,1993,4,113.3,,
traditional,quarterly,State,Alabama,AL,1994,1,114.08,,
traditional,quarterly,State,Alabama,AL,1994,2,116.37,,
traditional,quarterly,State,Alabama,AL,1994,3,117.19,,
traditional,quarterly,State,Alabama,AL,1994,4,117.97,,
traditional,quarterly,State,Alabama,AL,1995,1,118.46,,
traditional,quarterly,State,Alabama,AL,1995,2,119.69,,
traditional,quarterly,State,Alabama,AL,1995,3,121.59,,
traditional,quarterly,State,Alabama,AL,1995,4,121.93,,
traditional,quarterly,State,Alabama,AL,1996,1,122.86,,
traditional,quarterly,State,Alabama,AL,1996,2,125.26,,
traditional,quarterly,State,Alabama,AL,1996,3,125.9,,
traditional,quarterly,State,Alabama,AL,1996,4,126.76,,
traditional,quarterly,State,Alabama,AL,1997,1,127.84,,
traditional,quarterly,State,Alabama,AL,1997,2,128.41,,
traditional,quarterly,State,Alabama,AL,1997,3,129.92,,
traditional,quarterly,State,Alabama,AL,1997,4,129.74,,
traditional,quarterly,State,Alabama,AL,1998,1,130.94,,
traditional,quarterly,State,Alabama,AL,1998,2,132.99,,
traditional,quarterly,State,Alabama,AL,1998,3,134.29,,
traditional,quarterly,State,Alabama,AL,1998,4,135.77,,
traditional,quarterly,State,Alabama,AL,1999,1,136.56,,
traditional,quarterly,State,Alabama,AL,1999,2,138.22,,
traditional,quarterly,State,Alabama,AL,1999,3,138.8,,
traditional,quarterly,State,Alabama,AL,1999,4,139.88,,
traditional,quarterly,State,Alabama,AL,2000,1,141.34,,
traditional,quarterly,State,Alabama,AL,2000,2,142.64,,
traditional,quarterly,State,Alabama,AL,2000,3,142.97,,
traditional,quarterly,State,Alabama,AL,2000,4,143.03,,
traditional,quarterly,State,Alabama,AL,2001,1,144.47,,
traditional,quarterly,State,Alabama,AL,2001,2,146.49,,
traditional,quarterly,State,Alabama,AL,2001,3,147.16,,
traditional,quarterly,State,Alabama,AL,2001,4,147.62,,
traditional,quarterly,State,Alabama,AL,2002,1,148.96,,
traditional,quarterly,State,Alabama,AL,2002,2,150.74,,
traditional,quarterly,State,Alabama,AL,2002,3,151.71,,
traditional,quarterly,State,Alabama,AL,2002,4,153.52,,
traditional,quarterly,State,Alabama,AL,2003,1,154.41,,
traditional,quarterly,State,Alabama,AL,2003,2,156.92,,
traditional,quarterly,State,Alabama,AL,2003,3,159.86,,
traditional,quarterly,State,Alabama,AL,2003,4,159.39,,
traditional,quarterly,State,Alabama,AL,2004,1,160.5,,
traditional,quarterly,State,Alabama,AL,2004,2,163.89,,
traditional,quarterly,State,Alabama,AL,2004,3,167.81,,
traditional,quarterly,State,Alabama,AL,2004,4,168.66,,
traditional,quarterly,State,Alabama,AL,2005,1,171.71,,
traditional,quarterly,State,Alabama,AL,2005,2,175.62,,
traditional,quarterly,State,Alabama,AL,2005,3,179.55,,
traditional,quarterly,State,Alabama,AL,2005,4,182.96,,
traditional,quarterly,State,Alabama,AL,2006,1,187.3,,
traditional,quarterly,State,Alabama,AL,2006,2,192.54,,
traditional,quarterly,State,Alabama,AL,2006,3,195.47,,
traditional,quarterly,State,Alabama,AL,2006,4,196.64,,
traditional,quarterly,State,Alabama,AL,2007,1,198.16,,
traditional,quarterly,State,Alabama,AL,2007,2,202.76,,
traditional,quarterly,State,Alabama,AL,2007,3,202.84,,
traditional,quarterly,State,Alabama,AL,2007,4,200.82,,
traditional,quarterly,State,Alabama,AL,2008,1,199.01,,
traditional,quarterly,State,Alabama,AL,2008,2,199.48,,
traditional,quarterly,State,Alabama,AL,2008,3,196.75,,
traditional,quarterly,State,Alabama,AL,2008,4,192.03,,
traditional,quarterly,State,Alabama,AL,2009,1,192.57,,
traditional,quarterly,State,Alabama,AL,2009,2,193.89,,
traditional,quarterly,State,Alabama,AL,2009,3,189.22,,
traditional,quarterly,State,Alabama,AL,2009,4,193.81,,
traditional,quarterly,State,Alabama,AL,2010,1,183.62,,
traditional,quarterly,State,Alabama,AL,2010,2,183.87,,
traditional,quarterly,State,Alabama,AL,2010,3,183.47,,
traditional,quarterly,State,Alabama,AL,2010,4,175.22,,
traditional,quarterly,State,Alabama,AL,2011,1,171.39,,
traditional,quarterly,State,Alabama,AL,2011,2,173.34,,
traditional,quarterly,State,Alabama,AL,2011,3,175.16,,
traditional,quarterly,State,Alabama,AL,2011,4,172.17,,
traditional,quarterly,State,Alabama,AL,2012,1,174.66,,
traditional,quarterly,State,Alabama,AL,2012,2,181,,
traditional,quarterly,State,Alabama,AL,2012,3,178.28,,
traditional,quarterly,State,Alabama,AL,2012,4,178.92,,
traditional,quarterly,State,Alabama,AL,2013,1,179.04,,
traditional,quarterly,State,Alabama,AL,2013,2,184.54,,
traditional,quarterly,State,Alabama,AL,2013,3,187.02,,
traditional,quarterly,State,Alabama,AL,2013,4,185.19,,
traditional,quarterly,State,Alabama,AL,2014,1,185.43,,
traditional,quarterly,State,Alabama,AL,2014,2,188.61,,
traditional,quarterly,State,Alabama,AL,2014,3,190.47,,
traditional,quarterly,State,Alabama,AL,2014,4,193.65,,
traditional,quarterly,State,Alabama,AL,2015,1,190.09,,
traditional,quarterly,State,Alabama,AL,2015,2,198.98,,
traditional,quarterly,State,Alabama,AL,2015,3,199.47,,
traditional,quarterly,State,Alabama,AL,2015,4,195.45,,
traditional,quarterly,State,Arkansas,AR,1991,1,100,,
traditional,quarterly,State,Arkansas,AR,1991,2,100.62,,
traditional,quarterly,State,Arkansas,AR,1991,3,101.85,,
